sample	ID	meancov	Completeness	Contamination	CheckMStatus	Size	#Contigs	Contig_N50	Longest_contig	16S_rRNA	23S_rRNA	5S_rRNA	tRNAKind	tRNAUniqueStrict	pass.GUNC	RNAPASS	MIMAG
MBS1605	MBS1605.bin.14.fa	28.95706322595328	73.76	0.55	MEDIUM	1792729	182	12679	46757	0	0	0	bact	7.0	True	False	MEDIUM
MBS1605	MBS1605.bin.15.fa	16.659884016005897	26.82	0.34	LOW	748724	192	3887	9852	0	0	0	bact	1.0	True	False	LOW
MBS1605	MBS1605.bin.2.fa	14.279257143197936	14.01	0.35	LOW	838385	163	5780	16242	0	0	0	arch	4.0	False	False	LOW
MBS1605	MBS1605.bin.3.fa	226.62291295166025	97.56	3.11	HIGH	2483172	56	68473	154664	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MBS1605	MBS1605.bin.4.fa	21.60514014003973	68.17	2.51	MEDIUM	1744505	303	6492	23154	0	0	0	bact	9.0	True	False	MEDIUM
MBS1605	MBS1605.bin.5.fa	31.92884446904991	76.77	0.86	MEDIUM	1401676	219	7453	34200	0	0	1	bact	8.0	True	False	MEDIUM
MBS1605	MBS1605.bin.6.fa	9.833806869268118	10.91	0.01	LOW	278050	81	3308	6016	0	0	0	bact	0.0	True	False	LOW
MBS1605	MBS1605.bin.7.fa	14.966215760684731	38.48	0.01	LOW	667471	160	4374	10161	0	0	0	bact	2.0	True	False	LOW
MBS1605	MBS1605.bin.8.fa	23.79769742971457	82.52	14.56	LOW	2817547	443	7287	31292	0	0	0	bact	6.0	True	False	LOW
MBS1605	MBS1605.bin.9.fa	72.13882448556852	61.05	0.12	MEDIUM	2197523	113	25043	72188	0	0	0	bact	15.0	True	False	MEDIUM
MBS1606	MBS1606.bin.1.fa	47.19500584532447	87.42	0.41	MEDIUM	2473772	137	23545	132618	0	0	1	bact	16.0	True	False	MEDIUM
MBS1606	MBS1606.bin.2.fa	21.44513842575968	8.16	0.0	LOW	233916	25	10816	37309	0	0	0	bact	8.0	True	False	LOW
MBS1606	MBS1606.bin.3.fa	58.54182627250095	90.76	0.14	HIGH	4496755	383	16410	64608	0	0	0	bact	14.0	True	False	NEARCOMPLETE
MBS1606	MBS1606.bin.4.fa	156.46166945004248	99.96	0.14	HIGH	4935254	76	101779	294932	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MBS1606	MBS1606.bin.5.fa	17.285666443402544	24.35	0.2	LOW	1301896	331	4034	12555	0	0	0	bact	1.0	True	False	LOW
MBS1606	MBS1606.bin.6.fa	14.595277740356549	33.48	0.04	LOW	1113450	282	3837	14583	0	0	0	bact	0.0	True	False	LOW
MBS1607	MBS1607.bin.1.fa	151.39516089771675	6.31	0.21	LOW	246492	4	165231	165231	0	0	0	bact	1.0	True	False	LOW
MBS1607	MBS1607.bin.10.fa	29.425290892935774	76.87	1.56	MEDIUM	1651037	231	8662	35181	0	0	0	bact	10.0	True	False	MEDIUM
MBS1607	MBS1607.bin.11.fa	17.27090106857909	48.5	0.11	LOW	384155	107	3557	7006	0	0	0	bact	7.0	True	False	LOW
MBS1607	MBS1607.bin.12.fa	10.452155085452576	17.57	0.02	LOW	480793	134	3451	7075	0	0	0	bact	0.0	True	False	LOW
MBS1607	MBS1607.bin.13.fa	19.03967194951064	74.46	1.84	MEDIUM	2301475	367	7692	28456	0	0	0	bact	6.0	False	False	MEDIUM
MBS1607	MBS1607.bin.14.fa	13.769197798117876	38.72	0.11	LOW	993877	245	4153	12094	0	0	0	bact	1.0	False	False	LOW
MBS1607	MBS1607.bin.15.fa	16.964636542239685	11.18	0.0	LOW	266207	69	3796	8653	0	0	0	bact	2.0	True	False	LOW
MBS1607	MBS1607.bin.16.fa	16.90279052011305	69.13	0.01	MEDIUM	1624070	346	4752	15423	0	0	0	bact	4.0	True	False	MEDIUM
MBS1607	MBS1607.bin.17.fa	15.124756130126766	66.87	18.14	LOW	1909830	413	4715	18862	0	0	0	bact	3.0	True	False	LOW
MBS1607	MBS1607.bin.18.fa	13.10002619629759	42.25	0.44	LOW	870352	204	4274	13631	0	0	0	bact	3.0	True	False	LOW
MBS1607	MBS1607.bin.19.fa	15.223736675721616	21.62	0.98	LOW	440643	91	5190	19858	0	0	1	bact	4.0	True	False	LOW
MBS1607	MBS1607.bin.2.fa	54.35725705060704	98.6	1.32	HIGH	1850869	120	19655	60602	0	0	0	bact	17.0	True	False	NEARCOMPLETE
MBS1607	MBS1607.bin.20.fa	46.135765402996974	94.33	1.83	HIGH	3306402	133	39057	121248	0	0	0	bact	19.0	False	False	NEARCOMPLETE
MBS1607	MBS1607.bin.21.fa	12.512039775886803	7.64	0.0	LOW	213999	62	3446	7123	0	0	0	bact	0.0	True	False	LOW
MBS1607	MBS1607.bin.22.fa	16.675859724779095	37.32	0.02	LOW	770799	203	3770	12104	0	0	0	bact	1.0	True	False	LOW
MBS1607	MBS1607.bin.23.fa	10.93139784517045	13.65	0.01	LOW	350747	103	3416	6367	0	0	0	bact	0.0	True	False	LOW
MBS1607	MBS1607.bin.24.fa	90.19199075931198	4.75	0.0	LOW	206911	3	110920	110920	0	0	0	bact	0.0	True	False	LOW
MBS1607	MBS1607.bin.25.fa	8.200092818421494	11.17	0.0	LOW	202546	61	3215	6201	0	0	0	bact	1.0	True	False	LOW
MBS1607	MBS1607.bin.26.fa	21.206332448220373	84.72	0.93	MEDIUM	3859771	379	14035	65714	0	0	1			True	False	MEDIUM
MBS1607	MBS1607.bin.3.fa	27.31001888964811	81.93	13.37	LOW	2982586	368	10825	45110	0	0	0	bact	15.0	True	False	LOW
MBS1607	MBS1607.bin.4.fa	17.237596956367206	49.99	0.47	LOW	875007	201	4462	15252	0	0	0	bact	4.0	True	False	LOW
MBS1607	MBS1607.bin.5.fa	11.751068864803996	7.34	0.0	LOW	227344	62	3475	8111	0	0	0	bact	0.0	True	False	LOW
MBS1607	MBS1607.bin.6.fa	11.614301372339645	6.78	0.01	LOW	353994	81	4330	15969	0	0	0	bact	2.0	True	False	LOW
MBS1607	MBS1607.bin.7.fa	38.23010370033015	79.67	13.64	LOW	2336251	207	15534	46873	0	0	0	bact	10.0	True	False	LOW
MBS1607	MBS1607.bin.8.fa	20.385755903758145	68.1	0.4	MEDIUM	2227056	414	6010	20863	0	0	0	bact	8.0	True	False	MEDIUM
MBS1607	MBS1607.bin.9.fa	10.419772241358832	7.31	0.0	LOW	269408	77	3478	9122	0	0	0	arch	2.0	False	False	LOW
MBS1608	MBS1608.bin.1.fa	79.92993364337278	91.94	0.4	HIGH	1954590	70	39563	170818	0	0	1	bact	16.0	True	False	NEARCOMPLETE
MBS1608	MBS1608.bin.10.fa	12.281149534714633	63.44	0.03	MEDIUM	1911730	384	5312	20395	0	0	0	bact	11.0	True	False	MEDIUM
MBS1608	MBS1608.bin.11.fa	62.300722344200445	8.41	0.02	LOW	276461	17	22841	54293	0	0	0	bact	1.0	True	False	LOW
MBS1608	MBS1608.bin.12.fa	14.101820860029012	72.79	0.4	MEDIUM	1827543	328	6092	21557	0	0	0	arch	8.0	True	False	MEDIUM
MBS1608	MBS1608.bin.13.fa	29.514514343376742	96.58	10.63	LOW	5387016	169	57914	243081	0	0	1	bact	19.0	False	False	LOW
MBS1608	MBS1608.bin.14.fa	12.279586969176568	32.06	0.02	LOW	688859	147	4740	20895	0	0	0	bact	2.0	False	False	LOW
MBS1608	MBS1608.bin.15.fa	13.494108117415031	80.67	0.05	MEDIUM	1533296	229	7946	36447	0	0	0	bact	10.0	True	False	MEDIUM
MBS1608	MBS1608.bin.16.fa	10.328269394651509	10.77	0.0	LOW	271067	75	3548	8478	0	0	0	bact	1.0	False	False	LOW
MBS1608	MBS1608.bin.17.fa	9.936218051862266	10.26	0.0	LOW	236164	70	3416	5676	0	0	0	bact	0.0	True	False	LOW
MBS1608	MBS1608.bin.18.fa	23.28895762714534	99.88	68.49	LOW	5396639	393	19163	76272	0	0	0	bact	18.0	True	False	LOW
MBS1608	MBS1608.bin.2.fa	35.55607663823509	90.31	0.43	HIGH	2456424	97	39659	92992	0	0	0	bact	18.0	True	False	NEARCOMPLETE
MBS1608	MBS1608.bin.3.fa	43.95888079658242	89.08	1.17	MEDIUM	3285837	71	81355	184310	0	0	1	bact	20.0	True	False	MEDIUM
MBS1608	MBS1608.bin.4.fa	8.706028825557656	9.68	0.0	LOW	278711	85	3242	7437	0	0	0	bact	0.0	True	False	LOW
MBS1608	MBS1608.bin.5.fa	13.685622989070367	58.23	0.22	MEDIUM	2035750	387	5762	23113	0	0	0	bact	10.0	True	False	MEDIUM
MBS1608	MBS1608.bin.6.fa	12.27227392766086	43.88	0.39	LOW	898573	211	4453	14306	0	0	0	bact	3.0	False	False	LOW
MBS1608	MBS1608.bin.7.fa	13.326787048323045	53.95	1.22	MEDIUM	1017320	209	5170	27147	0	0	0	bact	7.0	True	False	MEDIUM
MBS1608	MBS1608.bin.8.fa	22.713230405480505	87.16	0.53	MEDIUM	1979380	138	18962	81218	1	1	3	bact	19.0	True	True	MEDIUM
MBS1608	MBS1608.bin.9.fa	39.77344710245323	86.07	2.28	MEDIUM	3965458	92	57052	197980	0	0	1	bact	19.0	False	False	MEDIUM
MBS1609	MBS1609.bin.1.fa	144.33615032496706	99.98	0.84	HIGH	4860031	48	156204	294908	0	0	4	bact	19.0	True	False	NEARCOMPLETE
MBS1609	MBS1609.bin.2.fa	34.05834751262647	92.04	1.18	HIGH	4336723	596	8695	54647	0	0	3	bact	18.0	True	False	NEARCOMPLETE
MBS1609	MBS1609.bin.3.fa	105.84064724239909	99.99	1.84	HIGH	6899548	96	110390	494147	0	0	2	bact	19.0	True	False	NEARCOMPLETE
MBS1609	MBS1609.bin.4.fa	54.62203983578949	5.21	0.4	LOW	318859	19	25227	40062	0	0	0	bact	2.0	True	False	LOW
MBS1610	MBS1610.bin.1.fa	11.245375176601906	16.3	0.18	LOW	512452	136	3756	14049	0	0	0	bact	1.0	False	False	LOW
MBS1610	MBS1610.bin.10.fa	17.42733101817881	74.69	0.7	MEDIUM	1437773	226	7965	20269	0	0	0	bact	6.0	False	False	MEDIUM
MBS1610	MBS1610.bin.11.fa	40.02200973595647	6.03	0.03	LOW	327446	6	71048	162982	0	0	0	bact	0.0	False	False	LOW
MBS1610	MBS1610.bin.12.fa	10.80781988661316	72.52	18.18	LOW	4025864	897	4553	26997	0	0	0	bact	16.0	False	False	LOW
MBS1610	MBS1610.bin.13.fa	43.17861117280805	99.96	0.2	HIGH	2615833	77	49976	122988	0	0	0	bact	17.0	True	False	NEARCOMPLETE
MBS1610	MBS1610.bin.14.fa	10.749545568095732	26.93	0.04	LOW	492373	129	3688	9983	0	0	0	bact	6.0	True	False	LOW
MBS1610	MBS1610.bin.15.fa	22.33364020844101	80.29	0.0	MEDIUM	1538085	43	50593	172751	0	0	1	bact	19.0	True	False	MEDIUM
MBS1610	MBS1610.bin.16.fa	12.063824638333502	36.2	0.5	LOW	826452	198	4109	21619	0	0	0	bact	3.0	False	False	LOW
MBS1610	MBS1610.bin.2.fa	80.73825814440978	99.99	0.38	HIGH	3469128	36	123764	461938	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MBS1610	MBS1610.bin.3.fa	17.617414677901508	100.0	74.39	LOW	6702484	496	20464	111839	0	0	2	bact	19.0	True	False	LOW
MBS1610	MBS1610.bin.4.fa	33.37221307435536	97.12	2.58	HIGH	1785480	126	22647	76376	0	0	1	bact	16.0	True	False	NEARCOMPLETE
MBS1610	MBS1610.bin.5.fa	48.20750837728116	96.73	0.54	HIGH	1817117	81	29795	156524	0	0	0	bact	17.0	True	False	NEARCOMPLETE
MBS1610	MBS1610.bin.6.fa	11.194959470541724	56.71	0.46	MEDIUM	1494962	318	4735	17800	0	0	0	bact	12.0	False	False	MEDIUM
MBS1610	MBS1610.bin.7.fa	13.71541832025933	71.95	0.09	MEDIUM	1777191	319	6072	21198	0	0	0	bact	12.0	True	False	MEDIUM
MBS1610	MBS1610.bin.8.fa	83.85190707245457	99.99	0.96	HIGH	2367608	32	163653	316330	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MBS1610	MBS1610.bin.9.fa	15.534714793761026	13.21	0.03	LOW	357110	25	22559	34066	0	0	0	bact	5.0	False	False	LOW
MBS1611	MBS1611.bin.1.fa	73.0401403034907	13.21	6.33	LOW	586443	3	363464	363464	0	0	0	bact	10.0	True	False	LOW
MBS1611	MBS1611.bin.10.fa	22.89694816994653	75.71	0.83	MEDIUM	2221028	228	13045	45342	0	0	1	bact	14.0	True	False	MEDIUM
MBS1611	MBS1611.bin.11.fa	44.05155432031144	41.66	0.06	LOW	1427698	49	37699	137322	0	0	2	bact	9.0	True	False	LOW
MBS1611	MBS1611.bin.12.fa	31.884147742512937	33.6	0.06	LOW	1040161	59	24282	63836	0	0	1	bact	11.0	True	False	LOW
MBS1611	MBS1611.bin.13.fa	17.603443088475917	52.34	0.91	MEDIUM	2183679	336	7514	26874	0	0	1	arch	10.0	True	False	MEDIUM
MBS1611	MBS1611.bin.14.fa	33.45893706653355	51.14	0.08	MEDIUM	1322190	88	20502	112106	0	0	0	arch	9.0	True	False	MEDIUM
MBS1611	MBS1611.bin.15.fa	14.556166860906544	99.94	47.66	LOW	8001275	1489	5806	42234	0	0	1	bact	19.0	False	False	LOW
MBS1611	MBS1611.bin.16.fa	16.93054797776089	79.94	0.61	MEDIUM	2091271	302	8275	51890	0	0	0	bact	12.0	True	False	MEDIUM
MBS1611	MBS1611.bin.2.fa	54.72170169946333	19.64	0.0	LOW	626080	20	43197	78558	0	0	0	bact	10.0	True	False	LOW
MBS1611	MBS1611.bin.3.fa	12.323619133090991	27.02	0.0	LOW	728727	175	4097	16190	0	0	0	bact	11.0	False	False	LOW
MBS1611	MBS1611.bin.4.fa	125.0748224675192	83.62	1.27	MEDIUM	1920212	18	154023	349481	0	0	0	bact	16.0	True	False	MEDIUM
MBS1611	MBS1611.bin.5.fa	17.64001351059844	37.89	0.03	LOW	1056948	206	5380	18833	0	0	0	bact	6.0	True	False	LOW
MBS1611	MBS1611.bin.6.fa	10.963880126182966	6.52	0.0	LOW	202880	51	4094	8935	0	0	0	bact	0.0	True	False	LOW
MBS1611	MBS1611.bin.7.fa	41.25227738684162	91.11	0.82	HIGH	3024080	209	19452	87675	0	0	2	bact	18.0	True	False	NEARCOMPLETE
MBS1611	MBS1611.bin.8.fa	28.397797781588807	79.64	3.05	MEDIUM	2717260	125	31249	84422	0	0	0	bact	18.0	False	False	MEDIUM
MBS1611	MBS1611.bin.9.fa	70.41566912973482	14.86	0.03	LOW	587614	40	17671	42778	0	0	0	bact	2.0	True	False	LOW
MBS1612	MBS1612.bin.1.fa	11.765036622139023	73.67	6.26	MEDIUM	3262917	586	6307	20140	0	0	1	bact	13.0	False	False	MEDIUM
MBS1612	MBS1612.bin.10.fa	77.27181275806889	96.54	0.1	HIGH	4526892	294	23245	178071	0	0	1	bact	19.0	True	False	NEARCOMPLETE
MBS1612	MBS1612.bin.11.fa	13.312405481586884	94.09	1.62	HIGH	3793573	511	8985	34087	1	0	1	bact	18.0	True	False	NEARCOMPLETE
MBS1612	MBS1612.bin.12.fa	9.54010048679557	65.81	0.31	MEDIUM	1496316	294	5809	22152	0	0	0	bact	9.0	True	False	MEDIUM
MBS1612	MBS1612.bin.13.fa	16.655973902766075	95.63	0.27	HIGH	1886790	73	36742	81438	0	1	1	bact	20.0	True	False	NEARCOMPLETE
MBS1612	MBS1612.bin.14.fa	23.678022995770867	99.83	0.36	HIGH	2733894	89	47216	139179	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MBS1612	MBS1612.bin.15.fa	10.235857278202555	61.02	1.29	MEDIUM	2370654	481	5249	20722	0	0	0	bact	11.0	True	False	MEDIUM
MBS1612	MBS1612.bin.16.fa	26.911616466661368	73.96	0.49	MEDIUM	1258300	214	6443	24756	0	0	2	bact	10.0	True	False	MEDIUM
MBS1612	MBS1612.bin.17.fa	7.112397515527951	10.05	0.01	LOW	442750	127	3411	9246	0	0	1	bact	3.0	True	False	LOW
MBS1612	MBS1612.bin.18.fa	8.190690711828774	22.34	0.0	LOW	426198	117	3660	7597	0	0	0	bact	4.0	False	False	LOW
MBS1612	MBS1612.bin.19.fa	8.035197417456214	14.94	0.18	LOW	623881	164	3749	9837	0	0	0	bact	0.0	True	False	LOW
MBS1612	MBS1612.bin.2.fa	16.83963372351085	95.17	1.15	HIGH	1899221	140	22211	56165	0	0	2	bact	18.0	True	False	NEARCOMPLETE
MBS1612	MBS1612.bin.3.fa	16.748094602385187	84.61	1.66	MEDIUM	3731111	452	9959	39146	0	0	0	bact	16.0	True	False	MEDIUM
MBS1612	MBS1612.bin.4.fa	14.149378526226734	67.09	1.65	MEDIUM	2704378	512	5793	21930	0	0	0	bact	12.0	False	False	MEDIUM
MBS1612	MBS1612.bin.5.fa	10.152990967967238	8.1	0.03	LOW	503984	91	6125	32161	0	0	0	bact	1.0	True	False	LOW
MBS1612	MBS1612.bin.6.fa	10.479593442917857	62.34	5.87	MEDIUM	2712731	529	5494	22499	0	0	0	bact	13.0	True	False	MEDIUM
MBS1612	MBS1612.bin.7.fa	7.599726874492097	47.16	2.37	LOW	831852	211	4017	9135	0	0	0	bact	9.0	True	False	LOW
MBS1612	MBS1612.bin.8.fa	24.195997323968328	90.55	2.84	HIGH	4819076	576	10854	51600	0	0	0	bact	17.0	True	False	NEARCOMPLETE
MBS1612	MBS1612.bin.9.fa	42.31458959202635	99.85	0.26	HIGH	2084767	45	78292	250456	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MBS1613	MBS1613.bin.1.fa	10.680860051185634	69.61	0.06	MEDIUM	2776951	491	6319	23460	0	0	1	bact	15.0	True	False	MEDIUM
MBS1613	MBS1613.bin.2.fa	6.977323572139186	19.41	0.0	LOW	594053	166	3440	14054	0	0	0	bact	4.0	True	False	LOW
MBS1613	MBS1613.bin.3.fa	24.93205837674784	89.52	0.9	MEDIUM	3702296	258	20265	79537	0	0	1	bact	18.0	True	False	MEDIUM
MBS1613	MBS1613.bin.4.fa	10.372619252514296	46.58	0.02	LOW	615878	139	4700	15482	0	0	0	bact	1.0	True	False	LOW
MBS1613	MBS1613.bin.5.fa	16.586898314144637	38.92	0.16	LOW	819406	46	32309	79806	0	0	0	bact	11.0	True	False	LOW
MBS1613	MBS1613.bin.6.fa	10.72691839055496	57.66	3.1	MEDIUM	2067371	395	5476	19302	0	0	0	bact	12.0	True	False	MEDIUM
MBS1613	MBS1613.bin.7.fa	81.44427986728513	100.0	93.61	LOW	10208653	635	24323	155837	0	0	4	bact	19.0	True	False	LOW
MBS1613	MBS1613.bin.8.fa	16.505671158821983	58.5	0.02	MEDIUM	778765	95	10287	34041	0	0	0	bact	11.0	False	False	MEDIUM
MBS1613	MBS1613.bin.9.fa	16.566776851041297	59.22	0.04	MEDIUM	800779	97	10180	34041	0	0	0	bact	11.0	True	False	MEDIUM
MBS1614	MBS1614.bin.1.fa	30.23387973564961	93.55	4.42	HIGH	2984675	195	23176	57839	0	0	0	bact	14.0	True	False	NEARCOMPLETE
MBS1614	MBS1614.bin.10.fa	10.949297082026712	26.78	1.57	LOW	1053608	262	4043	14217	0	0	0	bact	4.0	True	False	LOW
MBS1614	MBS1614.bin.11.fa	23.27736366952107	89.82	0.58	MEDIUM	2190651	172	19038	96507	1	1	1	bact	16.0	True	False	MEDIUM
MBS1614	MBS1614.bin.12.fa	9.532622584327305	31.04	0.02	LOW	528269	135	3775	9045	0	0	0	bact	2.0	True	False	LOW
MBS1614	MBS1614.bin.13.fa	8.49661342251395	12.75	0.0	LOW	449126	132	3245	8114	0	0	0	bact	2.0	True	False	LOW
MBS1614	MBS1614.bin.14.fa	36.94172779029653	89.98	0.38	MEDIUM	1914017	90	31510	98302	0	0	0	bact	15.0	True	False	MEDIUM
MBS1614	MBS1614.bin.15.fa	12.963420210021988	65.58	15.18	LOW	2932931	664	4459	27722	0	0	0	bact	5.0	True	False	LOW
MBS1614	MBS1614.bin.2.fa	9.44675654847117	19.57	0.06	LOW	829163	209	3909	10351	0	0	0	bact	1.0	True	False	LOW
MBS1614	MBS1614.bin.3.fa	23.178523863098512	95.1	1.48	HIGH	4449506	237	31592	108363	0	0	1	bact	20.0	False	False	NEARCOMPLETE
MBS1614	MBS1614.bin.4.fa	47.78863414492725	99.87	0.03	HIGH	3483803	100	49937	175727	0	0	0	bact	18.0	True	False	NEARCOMPLETE
MBS1614	MBS1614.bin.5.fa	15.88232583635887	72.81	0.37	MEDIUM	1384603	251	6286	18246	0	0	0	bact	9.0	True	False	MEDIUM
MBS1614	MBS1614.bin.6.fa	16.353556914405704	57.22	0.84	MEDIUM	980077	200	5077	19613	0	0	0	bact	6.0	True	False	MEDIUM
MBS1614	MBS1614.bin.7.fa	10.111814323033157	71.16	20.58	LOW	3491914	783	4407	20422	0	0	1	bact	14.0	True	False	LOW
MBS1614	MBS1614.bin.8.fa	14.358360422082091	42.84	0.74	LOW	1074862	232	4804	18968	0	0	0	bact	6.0	True	False	LOW
MBS1614	MBS1614.bin.9.fa	21.087101681750937	83.4	2.91	MEDIUM	1716247	268	6915	27867	0	0	0	bact	12.0	True	False	MEDIUM
MBS1615	MBS1615.bin.1.fa	108.43493347716648	6.4	0.2	LOW	222480	6	159389	159389	0	0	0	bact	2.0	True	False	LOW
MBS1615	MBS1615.bin.2.fa	251.3975948614367	4.11	0.01	LOW	203481	4	51710	62749	0	0	0	bact	0.0	True	False	LOW
MBS1615	MBS1615.bin.3.fa	40.01054400108834	93.41	3.96	HIGH	4307473	232	31544	115100	0	0	2	bact	19.0	True	False	NEARCOMPLETE
MBS1615	MBS1615.bin.4.fa	180.08993484132415	91.22	2.75	HIGH	3705416	80	64456	261733	0	0	1	bact	19.0	False	False	NEARCOMPLETE
MBS1615	MBS1615.bin.5.fa	12.517136907975187	48.84	0.11	LOW	998459	204	5324	15898	0	0	1	bact	15.0	True	False	LOW
MBS1615	MBS1615.bin.6.fa	13.948264022534028	74.74	0.54	MEDIUM	1371792	211	7549	27875	0	0	0	bact	9.0	True	False	MEDIUM
MBS1615	MBS1615.bin.7.fa	11.50099086679304	31.36	0.17	LOW	789208	198	4038	8739	0	0	0	bact	7.0	True	False	LOW
MBS1615	MBS1615.bin.8.fa	20.645108515593154	78.92	0.6	MEDIUM	3117939	336	11459	46878	0	0	0	bact	14.0	True	False	MEDIUM
MBS1615	MBS1615.bin.9.fa	19.55007195170149	84.04	5.09	MEDIUM	3560027	488	9143	55798	0	0	1	arch	18.0	True	False	MEDIUM
MBS1616	MBS1616.bin.1.fa	8.906269301594689	15.48	0.02	LOW	348093	104	3285	6471	0	0	0	bact	2.0	True	False	LOW
MBS1616	MBS1616.bin.10.fa	73.28464065014111	100.0	0.0	HIGH	4619551	51	166122	486775	0	0	4	bact	18.0	True	False	NEARCOMPLETE
MBS1616	MBS1616.bin.11.fa	17.880391029496923	89.5	5.33	MEDIUM	3388082	368	12809	48716	0	0	1	bact	17.0	True	False	MEDIUM
MBS1616	MBS1616.bin.12.fa	11.27669891166162	17.13	0.03	LOW	537241	122	4390	13462	0	0	0	bact	6.0	True	False	LOW
MBS1616	MBS1616.bin.13.fa	15.262266508332738	53.61	4.08	MEDIUM	1162943	209	5871	38245	0	0	0	bact	8.0	True	False	MEDIUM
MBS1616	MBS1616.bin.14.fa	16.9133214815877	24.31	0.0	LOW	613693	116	5684	15739	0	0	0	bact	4.0	True	False	LOW
MBS1616	MBS1616.bin.15.fa	26.18059315580869	81.9	2.86	MEDIUM	1792615	208	10501	56600	0	0	0	bact	19.0	True	False	MEDIUM
MBS1616	MBS1616.bin.16.fa	8.53387225374118	9.45	0.0	LOW	216977	66	3335	5402	0	0	0	bact	0.0	True	False	LOW
MBS1616	MBS1616.bin.17.fa	17.716701391228224	83.63	0.33	MEDIUM	2360001	250	12301	45170	0	0	0	bact	12.0	True	False	MEDIUM
MBS1616	MBS1616.bin.18.fa	9.820474902314398	10.86	0.0	LOW	332700	86	3943	10017	0	0	0	bact	0.0	True	False	LOW
MBS1616	MBS1616.bin.2.fa	12.922106537868013	65.74	0.61	MEDIUM	1935631	359	5975	30003	0	0	0	bact	12.0	False	False	MEDIUM
MBS1616	MBS1616.bin.3.fa	9.640227815350531	33.71	0.03	LOW	725851	192	3806	8622	0	0	0	bact	3.0	True	False	LOW
MBS1616	MBS1616.bin.4.fa	12.668742959936786	56.77	3.03	MEDIUM	1189620	227	5816	18660	0	0	0	bact	6.0	True	False	MEDIUM
MBS1616	MBS1616.bin.5.fa	12.134844326256893	11.34	0.06	LOW	292567	89	3074	8369	0	0	0	bact	0.0	True	False	LOW
MBS1616	MBS1616.bin.6.fa	12.653256089540204	87.94	1.99	MEDIUM	4149287	692	7033	46152	0	0	0	bact	17.0	False	False	MEDIUM
MBS1616	MBS1616.bin.7.fa	13.06063434543092	7.52	0.0	LOW	218556	52	4103	12484	0	0	0	bact	0.0	False	False	LOW
MBS1616	MBS1616.bin.8.fa	18.66803266201517	51.87	1.2	MEDIUM	1575408	227	8557	30601	0	0	0	bact	10.0	True	False	MEDIUM
MBS1616	MBS1616.bin.9.fa	39.05522046849709	94.65	0.63	HIGH	2034463	84	34211	95134	0	0	0	bact	16.0	True	False	NEARCOMPLETE
MHS226	MHS226.bin.1.fa	13.94222395912062	19.18	0.0	LOW	542474	135	4041	16180	0	0	1	bact	0.0	True	False	LOW
MHS226	MHS226.bin.10.fa	22.681961615125687	95.69	4.02	HIGH	5442821	241	32660	190337	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MHS226	MHS226.bin.11.fa	28.446682348816232	87.69	0.0	MEDIUM	2715189	107	38998	179569	0	0	0	bact	17.0	True	False	MEDIUM
MHS226	MHS226.bin.12.fa	9.286213009917743	11.33	0.0	LOW	347458	95	3539	7935	0	0	0	bact	1.0	True	False	LOW
MHS226	MHS226.bin.13.fa	48.82767605222704	94.22	0.19	HIGH	2055640	123	23752	58714	0	0	0	bact	18.0	True	False	NEARCOMPLETE
MHS226	MHS226.bin.14.fa	20.34061481046164	87.74	2.51	MEDIUM	2991426	381	10139	46357	0	0	0	arch	15.0	False	False	MEDIUM
MHS226	MHS226.bin.15.fa	10.380100425717716	72.23	12.93	LOW	2107030	410	5692	24812	0	0	0	bact	12.0	False	False	LOW
MHS226	MHS226.bin.16.fa	9.489664022528874	21.8	0.35	LOW	536911	139	3805	15903	0	0	0	bact	1.0	True	False	LOW
MHS226	MHS226.bin.17.fa	7.538137097119638	10.47	0.63	LOW	653668	168	4021	10518	0	0	0	arch	2.0	False	False	LOW
MHS226	MHS226.bin.18.fa	40.783556868611896	98.85	0.25	HIGH	2069472	57	53171	224340	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MHS226	MHS226.bin.19.fa	20.330434687195048	98.09	115.18	LOW	14126135	1271	16908	138651	0	0	1	arch	19.0	False	False	LOW
MHS226	MHS226.bin.2.fa	6.985623901331568	10.67	0.0	LOW	281022	81	3397	6434	0	0	0	bact	2.0	False	False	LOW
MHS226	MHS226.bin.20.fa	10.874486467546324	15.75	0.0	LOW	508001	138	3609	8685	0	0	0	bact	1.0	True	False	LOW
MHS226	MHS226.bin.21.fa	49.75193479631089	94.02	10.98	LOW	4556552	178	40327	147495	0	0	1	bact	19.0	True	False	LOW
MHS226	MHS226.bin.22.fa	17.181281600930102	96.83	89.79	LOW	12067485	1901	7384	52710	1	0	5	bact	19.0	False	False	LOW
MHS226	MHS226.bin.23.fa	15.708360149279876	80.87	1.67	MEDIUM	3065651	504	6988	24047	0	0	1	bact	14.0	False	False	MEDIUM
MHS226	MHS226.bin.24.fa	88.14135993914749	99.94	0.3	HIGH	3282691	30	233705	491074	0	0	2	bact	19.0	True	False	NEARCOMPLETE
