feature	s__Acidaminococcus_unclassified	s__Akkermansia_muciniphila	s__Alistipes_finegoldii	s__Alistipes_indistinctus	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_senegalensis	s__Alistipes_shahii	s__Alistipes_unclassified	s__Bacteroidales_bacterium_ph8	s__Bacteroides_caccae	s__Bacteroides_cellulosilyticus	s__Bacteroides_clarus	s__Bacteroides_dorei	s__Bacteroides_eggerthii	s__Bacteroides_finegoldii	s__Bacteroides_fragilis	s__Bacteroides_intestinalis	s__Bacteroides_massiliensis	s__Bacteroides_ovatus	s__Bacteroides_plebeius	s__Bacteroides_salyersiae	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Bacteroides_xylanisolvens	s__Barnesiella_intestinihominis	s__Bifidobacterium_adolescentis	s__Bifidobacterium_bifidum	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Bilophila_unclassified	s__Clostridium_bolteae	s__Collinsella_aerofaciens	s__Coprococcus_comes	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Eggerthella_unclassified	s__Escherichia_coli	s__Escherichia_unclassified	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_rectale	s__Faecalibacterium_prausnitzii	s__Klebsiella_pneumoniae	s__Megamonas_unclassified	s__Megasphaera_unclassified	s__Odoribacter_splanchnicus	s__Oscillibacter_unclassified	s__Parabacteroides_distasonis	s__Parabacteroides_goldsteinii	s__Parabacteroides_johnsonii	s__Parabacteroides_merdae	s__Parabacteroides_unclassified	s__Phascolarctobacterium_succinatutens	s__Prevotella_copri	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Ruminococcus_bromii	s__Ruminococcus_gnavus	s__Ruminococcus_obeum	s__Ruminococcus_torques	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Subdoligranulum_unclassified	s__Sutterella_wadsworthensis	s__Veillonella_unclassified
MBS1567	0	0	0	0	0.0209676588213343	0	0	0	0.00694966881101499	0	0	0.00118065200702236	0.0265772238236583	0.0246154098473181	0.0722281227825443	0	0.00820128952468481	0	0	0.0597344919961776	0	0	0	0.0124534388084223	0.00101664443959171	0	0	0	0	0	0	0	0.00126690783878218	0.00162630713778144	0.00143739471751873	0.00142160139621059	0	0	0	0.00310763968509332	0	0	0	0	0.0195358322619691	0	0.00529025644202996	0	0	0.00144073561241084	0.0222806305139319	0	0.00976847294679989	0	0.0140185974457542	0	0	0	0.0053523160956318	0.012315854682411	0	0	0	0.0203519217687953	0	0	0.0298053382033457	0.112726956860847	0.00242943802199584
MBS1568	0	0	0	0.00438837776858322	0.00138649163307715	0	0.00156219168261913	0.0246658933316652	0.00235218818470973	0.00898715307788873	0.0286160769869946	0	0	0.0170641255900334	0.0281318206970434	0	0.00100964670712763	0	0.0572419095004949	0.184189771340516	0	0.0054741578114311	0	0.012154983736431	0.0874452207072214	0.0171321125582591	0	0.0216745673021705	0	0.00336374576816323	0	0	0	0	0.0012811922902778	0	0	0	0	0.00311492955604711	0	0	0	0.0180726660003407	0	0	0	0	0.013007335150208	0.00107079474955552	0.0131671447545137	0	0.0017695720501953	0.0129492042809262	0.139075389300822	0	0.00202351745665982	0	0	0	0.0156211122466857	0	0	0	0	0	0.0085060145335219	0	0
MBS1570	0	0	0	0	0.00893530987617685	0	0	0	0.0506550541180771	0.0107355150330274	0	0	0	0.00105987437993447	0.00121266386621063	0	0.002995823959404	0	0	0.0012510665999924	0.0471972678611218	0	0.0761316741435626	0.004637284125809	0.00194057022925611	0.0125993824758263	0.00559119160397129	0.0189954912726194	0.0104918527676152	0.00968005594066675	0.00238363920323569	0	0	0	0.00205926958821796	0.0018109866730192	0	0	0	0.0064638783269962	0	0.0121027139643224	0	0.0431084035244263	0.0241824273608183	0.00182679956339994	0.00740330776916055	0.066274390613304	0	0.00401431785347201	0	0.0141420634179049	0	0.0241616857773319	0	0	0.481772152678591	0	0	0	0.00824159632155205	0	0	0.0132469922136917	0	0.00288082112027141	0	0	0
MBS1571	0	0	0.00133492821948044	0.00130847292219234	0.00124187855315675	0.0169205446061146	0	0.00336306631694318	0	0.0012351887078655	0.00934277439439415	0	0	0.0034497302218525	0	0	0.56398913042046	0	0.0147561769318119	0	0	0	0.0014695360156437	0	0.00371854036900984	0.0020973678600979	0	0.00242831247942999	0	0	0	0	0	0	0.0118149763133864	0	0	0	0	0.0919271913728566	0.0488236059097282	0	0	0	0	0	0	0	0.00807018336967305	0	0.00127117196662902	0.00370607293005797	0.00394102840558991	0.00527271306371703	0	0	0.00694557983169768	0	0	0	0	0	0	0.0793250432635336	0	0	0.00321335568822848	0	0
MBS1572	0	0	0	0	0.00135333311757138	0	0	0.0566438835532757	0	0	0	0	0.211240219915367	0	0	0	0.132583661696051	0	0	0	0	0	0	0	0.151630047818242	0.00101472170754007	0	0	0	0	0	0	0.0106325803241284	0.0117215376275355	0	0	0	0	0	0.00105871691762478	0.00169073086663484	0	0	0.0033821697021676	0.0315085603553599	0	0	0	0.0155197907648491	0.0132398274983211	0	0	0.0356743504891054	0	0	0.00514197810555614	0.00174716610164006	0	0	0	0.0262820305357099	0.00984653257061484	0	0.00269645125532999	0	0	0.0222392247133737	0.0015246615908668	0
MBS1573	0.00358247701460249	0	0	0	0.00114264152841888	0	0	0	0.0282747431043807	0.0229669337291056	0	0	0.00730652646936748	0.090117951878451	0.336312022840756	0	0.0358804130453922	0.00980210547498962	0	0.0462469971197505	0	0	0	0.00482624171456601	0.0174726753619178	0	0.00490261234859824	0	0.0211697586376042	0	0.00419454890764335	0	0.0073579433257449	0.00103930471530809	0	0	0	0	0	0.0615708302413624	0.0354661602123084	0	0	0.048143987321871	0.00467581470813891	0	0	0	0	0.00357774787125662	0.00678672318160665	0	0.0250964569157433	0.0305454362508961	0	0	0.00129045241299508	0	0.00585820116467732	0.00114324524884601	0.0394294841963601	0.00116014942080572	0	0.00929960883947325	0.00114787377212069	0.00195434364269813	0.0114688769542304	0.0263726212786296	0.00177996905932811
MBS1574	0.00238877167716431	0	0	0.00393710975066358	0.0371328164155903	0.00327842168964092	0.00605128430979872	0.256655555259017	0	0.0307938444377898	0.00546708046334864	0	0.00127668379228565	0.0109778975704041	0.0144942831335773	0	0.0011665811045319	0.00102978993117517	0.00369112918373723	0.00719422124267475	0.00882577056406165	0.00109402495545915	0.00272080485166225	0.0253077877508375	0.00597578532391044	0.00475166668577819	0.0013137229453088	0	0.0217349809025112	0	0.00588729726518116	0	0.00325792330906372	0	0.0126141148398432	0	0	0	0	0.0470352593456125	0.025178505885217	0	0	0.00177179071721703	0.0159137452499823	0.00397455481221302	0	0	0.00610780707208337	0.00477277392914481	0.0142677861759124	0	0	0.0337811282369556	0	0.0988208661742929	0.0897150187270972	0	0.00195515989396452	0.00485324529448004	0.00471259799012364	0	0	0.00141641780245792	0	0.0301965500413672	0.0382119242327086	0	0.00367134114308103
MBS1575	0.00584434268597895	0	0	0	0.105775257659466	0	0	0	0	0	0.0160791913637049	0	0	0	0.0629352669866522	0	0	0	0.0456358226977955	0.0174304815503173	0.105926804222451	0	0.0174883723373774	0.00358377312145911	0.0980505252199749	0.00649942796224025	0.0013966531244658	0.0437843278222921	0.0171620420717506	0	0.00329290475157073	0.00294020538398464	0.00169004727040393	0	0.00860703652918767	0.00337726567163214	0	0	0	0.00904834012059873	0	0	0	0.0117877968241498	0.0386708436940667	0.00124136841292761	0.0187210520806939	0.0208756400821665	0.0279046727665169	0	0.0250775211185187	0	0.00646426915962783	0	0.0211868156914948	0	0.00334998729029492	0	0	0	0	0	0.001483034665367	0.00337251721265862	0	0	0.00363923916351147	0.129706379544528	0.00186594231450802
MBS1576	0.0625208130186243	0	0	0.011025152127057	0	0	0.00196526445085901	0	0	0	0.0670300340493252	0	0	0.00597682880837259	0.221861778256063	0	0.00361277918828042	0	0	0.00405981447623156	0	0	0.0800599373696963	0.00549690508479958	0.065817698267264	0.0131093922980026	0	0	0	0	0	0	0.00343050096201252	0.0024967374465666	0	0	0	0	0	0.0231779961313302	0.00875894302547627	0	0	0	0	0	0	0	0	0	0.00317718783874315	0	0	0.0436081067622541	0	0.00655851079513928	0	0	0	0	0	0.0026211773894995	0	0.00419477047067991	0	0	0.0636961364232929	0	0
MBS1577	0	0	0	0.00182216780452089	0.00169815383665312	0.0599754353455348	0	0.0176222940182483	0	0.0028563575170325	0.0239137072668956	0.00347380378992337	0.00124235961951828	0.0731227322547515	0	0	0	0	0	0.0294228940884388	0	0	0	0.0100443241460745	0.0362029970412225	0.0037999332806871	0	0.0270031585721906	0	0	0	0	0.00116859703976943	0	0	0	0	0	0	0.0339701401811916	0.0392924483465174	0.00325534142992848	0	0	0.0131917966324305	0	0.00256584798612012	0	0	0.00159028489308059	0.0146819823748806	0	0.00682329089277343	0	0.00415502290878041	0	0.535061342010746	0	0.00249369990880079	0.00637647734540282	0.00991021953802224	0	0	0	0	0	0.0057990909140445	0.012179705421923	0
MBS1578	0	0	0.0176142019459377	0	0.0609456825566579	0.181473766398973	0	0.113185843379598	0	0	0	0	0	0	0	0	0	0	0	0.255100156612958	0	0	0	0.0574020403934885	0	0	0.0220090419480386	0	0	0	0.00672542444096783	0	0.00162795593001506	0.00180588760507894	0.00222791961996027	0	0	0	0	0.00480198406741263	0.00191031002914316	0	0	0	0.0524450769065984	0.00396836228005639	0	0	0	0.00495200083703361	0.0787224112853966	0	0	0	0.0311615123344594	0	0	0	0	0.00511638861353075	0	0	0	0.00548569247368658	0.00563953461923862	0.00453131287315508	0.0107822873101321	0	0.0371186565445152
MBS1579	0.0163520639910204	0	0	0	0.0531136361749784	0.0395470474630167	0	0	0	0	0.0291923194740517	0.0123625458652861	0	0	0	0	0	0	0.0103959290515677	0.0884747771548915	0.0724299495889308	0	0	0.0347273329873929	0.0714748340467765	0.0115604917645453	0.00309028215742936	0	0.0419098828492833	0.00506115067785365	0.0643960460747333	0	0.0047789183374693	0	0.00372257168326891	0.00155632711659577	0	0	0	0.00123410848695323	0	0.00528254311989833	0	0.0563468566626167	0.0301188878426091	0.0745505389240712	0.00178703282094869	0.00158750629910595	0	0.00105654911642448	0	0	0	0.0204122414329628	0	0.0413359024439822	0	0.00948403919425704	0.00300200862772522	0.0103337731487715	0.0188683657431487	0	0	0	0.00616639195917228	0.0103577649223264	0.0160249862679997	0	0.00117063657970037
MBS1580	0	0.0704939281992415	0.0265594276265543	0.00187511419581096	0.0588245714462137	0.104818417905296	0.00184616350157634	0.0341647547567458	0	0.066221676275564	0.00942456446160566	0.00554132483843033	0	0.00526801408866302	0.100205134901631	0.00103787226569044	0.00134448643644791	0.00801347118317742	0.0446726420494662	0.00667748774783338	0.00436376041174771	0.0029037748769722	0.00903049085092265	0.00503742079682231	0.00982754597820701	0.00284354528581978	0.00243469264940861	0.048639393290626	0.0171917522913817	0	0.00159279431392169	0.00456094905639464	0.00218517005749142	0	0.00339998572710529	0	0	0	0	0.00161182484020178	0.00120914700221129	0.0068815597743263	0	0.0343350172312305	0.0161105552105429	0.0660893736274359	0	0	0.0144674514734233	0.00129741625176576	0.0084512745138232	0.00682679639816922	0	0.00704109227122751	0.00824062278409514	0	0	0	0	0	0.0363800902229153	0	0.00190274894939854	0.00414986944350388	0	0	0.0344393814471602	0	0
MBS1582	0.0203745991751225	0.24257339375912	0	0.00111428406238212	0.0396258172663086	0.123289305096718	0	0.00802195576259927	0	0.0545824325597361	0.0387295584871774	0.0184499726482885	0	0.00458267514697755	0.0716371242576325	0	0.00149959346421454	0	0	0.0565902462947831	0.0180631470761971	0	0.0380260554869797	0.0315051082808368	0.0357847515320395	0.0242923831244994	0	0	0	0	0.00426175244214597	0	0.00148887919438394	0	0.0184737259823469	0	0	0	0	0.00244174166318621	0	0	0.00210333246136697	0	0.0514094925196203	0	0.00229244943167874	0.00104302406020692	0.00436212291329487	0.00254130351019695	0	0	0	0.0321904172379259	0	0	0	0	0	0.00402654389595918	0	0.0031660667349415	0	0.0127361334100448	0	0	0.0115839450911865	0.00871161107443102	0
MBS1583	0	0.01113766734745	0	0	0.0019187730514004	0.0247387949661007	0	0.00651948703084081	0	0.00547817025882588	0.0176402938100412	0.0023513930211584	0	0.217485681389577	0	0.00259602270300755	0.0343284198406686	0	0.00693191470329388	0.00110593212339069	0	0	0.00609928532392534	0.00811235640373973	0.0420647956685907	0.00813012562536807	0.0041979786096937	0	0.00217723445690343	0	0.0285696776107908	0	0	0.0110022779940205	0	0	0	0	0	0.115367075267899	0.0358012460060898	0.00357252220067368	0	0.041758478518475	0.0226738296822126	0.0134311084753432	0.042369699357895	0	0	0	0.00167060971752289	0.00232453726574285	0.00960396140565447	0.15175975366205	0	0	0	0	0.00694039546816195	0.00195633072438756	0.0178020341114536	0.0137796275268262	0.00114813402475798	0.030561142932489	0	0	0.00922202410213183	0.00167747509860656	0.00130916759576475
MBS1584	0	0.026842435073318	0	0.00122399355688332	0.00920371411466527	0.0717440190602113	0	0.0235816611129779	0	0.0255027199631637	0.0322106180909065	0.00490347282205349	0	0.0102422694557115	0	0.00607882684691396	0	0	0.0121522830788337	0.0018300623923597	0	0	0.0156609159877736	0.00502719963163661	0.028648887026175	0.0162277692005566	0.0080166055362326	0	0.0138499040787896	0	0	0	0	0	0	0	0	0	0	0.279848155487613	0.177540979819053	0.0065825500004256	0	0.0111603406226428	0.0483677586376716	0.0305466394339331	0	0	0	0	0.00354653121097438	0.00336899691909098	0.00656714748195169	0	0	0	0	0.00180300665267199	0.0130234373638346	0.00409271262264762	0.0337447899967938	0.00690549622658564	0.00167036259555135	0	0	0	0.0230916178278477	0.00570308646203745	0
MBS1585	0	0	0	0	0	0	0	0	0	0	0	0.00371194889318248	0	0.00281870509198384	0	0	0.0164081735892305	0.0103056352116162	0	0.0675731825559581	0	0	0	0.0187352264817288	0.0210729696579492	0.0257404887234652	0.00242165181826598	0	0.0188895296335673	0	0	0	0.0142739492106637	0	0.00234560961141222	0.00223447100139518	0	0.003393862526582	0	0.105556668286345	0.0621480652704349	0.0376346395851524	0.00133376417193768	0	0.125113029580015	0.0592930535544891	0	0	0	0.00927846030869102	0.0187040632961614	0.00662353843146913	0	0	0.0325575616309984	0	0.0207562952156139	0.0040714853221396	0.00189843302628015	0.00196217132168012	0.00296897417449326	0	0.00231263109464673	0.00194875804116082	0	0	0.248438764743767	0	0
MBS1586	0.00440888425135342	0	0	0.0229883060100129	0.282215510334587	0.00116784527895096	0	0	0	0	0.0454479384285392	0.0191822036938869	0	0.00976502646332291	0	0	0.0275909963575494	0	0	0.0805695691310229	0	0	0.00294470781584414	0.0590870424474194	0.162722296921161	0.00756487751066291	0.00615630788756057	0	0	0	0	0	0.00645079911282602	0.0046979579011454	0	0.00156383938054011	0	0	0.00366780081394472	0.00291434894951167	0	0.00104303660625082	0.00625770854547911	0	0.00658981614384338	0.00328110858722511	0	0	0	0.0221773051834749	0.0121796296300082	0	0	0	0.0437281137617252	0	0	0	0.00137146434202933	0	0	0.00352193514978165	0	0.0354359522983502	0	0	0.094618568954594	0	0
MBS1587	0.0132939693414018	0	0	0	0	0.00157809907828563	0	0	0.0404812721443357	0	0	0.117962801591978	0	0	0	0	0.0373301949715284	0	0	0.492882459627314	0	0	0.0192158122601368	0.0361629242029607	0.034575419236129	0.0168143844044515	0.00139781954781922	0	0	0.00435001443281342	0	0	0.016036621931564	0	0.00126812279575615	0	0	0	0	0.00379653014681338	0.00327000940797874	0.0118171403297955	0	0	0.031985978119395	0.0197423329989714	0.00138099345830903	0	0	0.00145603154693214	0.0195844185812701	0	0	0	0.00576716830708847	0	0	0.00570540297230258	0.00198715072016708	0.0088780091788931	0.00321002074102934	0	0	0.00477955000975077	0.0020671007728087	0	0.00239463471395752	0	0.00105011520123271
MBS1588	0	0	0	0	0.00342040476220536	0.002438168343707	0	0	0.0476016513691972	0	0.0142636888153825	0	0	0.0290755110028154	0.0443052760488341	0.0104958400141402	0	0.00449869329730958	0	0.00945461890994483	0	0	0	0.0180213364980368	0.0260343656495007	0.0174969384019089	0	0	0.00210738949840292	0.00120484300629995	0	0	0.00442203340613835	0	0.00600421679902029	0	0	0	0	0.317942202078099	0.230795560998397	0.0131204565253071	0	0.0291584329667832	0.0254836062469226	0.0365218225661873	0	0	0	0	0	0	0	0.0532719582865151	0	0	0	0.0053109447397326	0.00119544989710505	0.00451929753683387	0.00501440529246153	0	0	0.00384582170767735	0	0	0.00810251619175073	0.0168416427840974	0
MBS1589	0	0	0	0.0014133885258845	0.0147734638741142	0.0749542679459728	0.0043377421849362	0.00395403563038753	0	0.04189569923742	0.0160340399192906	0.0178870816288734	0	0	0.00716522999242944	0.00573285413505496	0	0	0	0.0481534972430801	0.0326979109467754	0	0.0107453065753434	0.0139433011882211	0.0277325714573498	0.00407587946882585	0	0.0291488030061312	0.0606359923449578	0.0220240860899825	0.00292049527083448	0.00180826409895669	0.0067765481478112	0	0.0214570045585841	0.0021459746044949	0	0.00129966761000874	0	0.00311554694886783	0.00154893979614714	0	0.00305482810271273	0.0260452373680431	0.119764573335369	0.0423009315367595	0	0	0.0086637061321567	0.00338299417423994	0.0011408644739108	0	0.0017087582975654	0.00295989144526287	0.0344259611854268	0	0.0715963532951448	0.0127240505115817	0	0.00268005676298287	0.0231474862803838	0	0.0038207181638296	0.00311899919095691	0	0	0.0173094402981437	0.0441264568461616	0
MBS1590	0	0	0	0	0	0.00270493743981864	0	0	0	0	0.00150719902012266	0	0	0.00128007849415335	0	0.00328558218189217	0	0	0.0145824170334912	0	0.0271319175307806	0	0.0200908766385269	0	0	0.00653217720152586	0.00493918611862088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156750728674124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MBS1591	0.00587408767430921	0.011031060801481	0.00315160159628545	0	0.00373225295762965	0.210063679448078	0	0.0150063982924399	0	0.0239360878867426	0.0458235082874325	0	0.00432747118239433	0.0126447455603943	0	0	0.00594206637027146	0.00156229610184665	0	0.00741625318017895	0.0245195716937519	0.0110513937150054	0	0.00834215943634331	0.0214034768270539	0.0561554608035041	0.00371778725298292	0.0180295282460586	0.0547500619597489	0.0340129179754083	0.011434178514888	0	0.00252735080345356	0	0.00986419434623613	0	0	0	0	0.132070669519344	0.0730512015133353	0.00352740644077912	0.00323556337850073	0.017526971458052	0.0362402318559094	0.00320713776307604	0	0.00437380190077336	0	0.00425453570651817	0.00801723745504757	0.00267129973850457	0	0.0306864128593033	0	0	0	0.00373528772084225	0	0	0	0	0.00302909832127015	0	0.0112055596862055	0.00882225897657669	0.0072060452483195	0.0124097537289653	0
MBS1592	0	0.00705219119296478	0	0.0256151554804207	0.110310432549294	0.175129837936247	0.00495659877436239	0	0	0	0.0036779287699735	0.0614381329345405	0	0.0485125530323965	0	0	0.00123549228693574	0	0	0.0103210999853704	0	0.00614840537069848	0	0.00690264389863294	0	0	0.00354870040150197	0	0	0	0.00118753962190543	0	0.0187946000422634	0.0081121279604675	0	0	0.00340677270436776	0	0.00863594986914612	0.0181324062484761	0.00654421804645719	0.0117296079260066	0	0	0	0.0104111128269315	0	0	0	0.013854865976365	0	0.00395446935093223	0.00533432760610543	0.00320063720151498	0	0	0	0	0	0	0.277520867536859	0	0.00976497098457387	0	0	0.00530049659454803	0.0186081738974951	0	0
MBS1593	0	0	0	0	0.00793966622254022	0.0417568192793016	0	0	0	0	0.023439561300827	0	0	0	0	0.00333676330419965	0	0	0.0601107872162373	0.0084635163184867	0	0	0.142274247660751	0.00121648509732437	0.0104497981205108	0.0187377538663019	0	0	0	0.00155496507244655	0	0	0.00207750048668506	0	0.00162454207360701	0	0	0	0	0.00986577605408398	0.00139315809300362	0	0	0	0	0.025774132626102	0	0	0	0	0.0205428118513499	0	0	0.00435250661765264	0.00420991421701855	0	0.525155271494414	0	0	0	0	0.00172840192853694	0	0	0	0	0.00131862575309772	0	0
MBS1594	0	0.0878497373488082	0.00156025200832607	0	0.00133195206470279	0.00425633671489132	0.0282386588511716	0.102118787415613	0.0659845531205698	0	0.018733548565399	0.00877345754091614	0	0.00839305883166087	0	0	0	0.020694539836468	0	0.00632034631158469	0	0	0.00739961000783567	0.00114271407951861	0.00712081286923544	0.0260882272013513	0.00335720329330764	0	0.0391820790211276	0	0	0	0.00317241796659838	0	0.0251333343520476	0.0019376148140757	0.00154912036213876	0.00638754097584261	0	0.00155215626564439	0.00964081517247423	0.014321672394236	0.002694870345163	0.00526921532115255	0.014073234290692	0.0912655335797745	0	0	0.00415331838926699	0	0	0.0072336472828613	0	0.00797461013180173	0	0.0121913789043364	0.0242579821745914	0	0	0	0	0	0.00240888823493279	0.0073181465971013	0	0	0.0109053701793521	0	0
MBS1595	0	0	0	0	0	0.00163670597506176	0	0	0	0	0	0	0	0.337395981315089	0	0	0.0161628878206953	0	0	0	0	0	0	0.0579694874487249	0	0	0.0104469821107845	0	0	0.00899517132881107	0.0016230810563571	0	0.00538618267725817	0	0.00320135126897447	0	0	0.00160814410844386	0	0.00262113158280378	0.00271277177675803	0	0	0.0123890881154779	0	0	0.0496049984679536	0.0108569407758089	0	0.00436542395297041	0.00852526302148619	0	0	0	0.055087060202763	0	0.370894811994288	0	0	0	0	0	0	0.00237780062727107	0	0	0	0	0
MBS1596	0	0.0671147904121294	0	0	0.168755087329967	0.116971535249882	0	0	0	0	0.0403173683976075	0.0337479802540729	0	0.0048476939462292	0	0.00317601250521388	0	0	0	0	0	0.0299064133766912	0.102665052219797	0.0107374553023646	0.0796132211859705	0.0186809793591078	0.00345300623235886	0	0.0320115049587547	0	0.0244928868496823	0.00476791651311873	0	0	0.0138658848208247	0	0	0	0	0.00218952607345193	0	0.0118884573798175	0.00169942130988876	0	0.0290952753131366	0.00801732830641014	0.00266403981582347	0	0	0.00713724553226127	0.00314847511713514	0	0	0	0.0189116049842672	0.0047609309257017	0	0	0.0073722244945067	0	0.008832009783872	0	0	0	0.00161529053969231	0.00656908442234254	0.0132963063453431	0	0.00127107318870805
MBS1598	0	0.0433026651094776	0.0083341654743239	0.0396683377134745	0.0867377996603653	0.277295898869274	0.00580048547223185	0.039777685583175	0	0.0148800944571736	0.019260370201605	0	0	0.0114227631974448	0	0.00781458640001268	0	0.0270694033857049	0.0712014160498643	0.0132354338389351	0.0129855391228605	0.00638498668894146	0.0310470204926793	0.00144585548856133	0.0219473189628895	0.00368258989066324	0.00145655805013867	0.00977446774697246	0	0	0	0	0	0	0.00105511102342639	0	0	0	0	0	0.00186184184420887	0.0217585096218553	0.00214667133675297	0.0224525606433895	0.0247563375066929	0	0.00107833356269798	0	0.0410740081123397	0.00161810614941927	0	0.00180721839313962	0	0.00863848170634372	0	0	0.0369139426207403	0.0165841240018978	0.00639558828295675	0	0.00951942368523322	0	0	0	0	0	0.0341649997763569	0	0
MBS1599	0	0	0	0	0	0.00102225350980254	0	0	0.00282555464507219	0.117936982393482	0	0.00301114413502452	0	0.20188912368008	0	0	0.0310137971982435	0	0	0.139035242960521	0	0	0	0.0139499418194077	0.340086191305687	0	0	0	0	0	0	0	0.00587972088227349	0	0	0	0	0	0	0.0491217697781521	0.00596657112132827	0	0	0.00231301732944381	0.00713572445542532	0	0	0	0	0	0.00552456184205528	0	0.00691930413815193	0	0.0344141553396121	0	0	0	0.00931907095231287	0	0	0.00171393203777361	0	0.00640394570106934	0	0	0.00125650734484008	0	0
MBS1600	0.00655258686033474	0.058907137724833	0.0177885125055988	0.00127546204919001	0.0318215146456649	0.352654836652968	0.00167887008700707	0.133737164209623	0	0.0102137639761958	0.0136106670468186	0.00135821757878462	0	0.0183058855793053	0.00262965259490433	0.00240937388595905	0.00128844923084172	0.00186532171816185	0.0151098307830636	0.00108629217071278	0.00650758476577417	0	0.0267810787032269	0.00499815209519987	0.00534276545019058	0.0140086385899907	0.00308017691964388	0.018971352794172	0.0163947563599688	0.00428546791758395	0	0	0.00149060629097066	0	0.00514664893966709	0	0	0	0	0.0105627063917371	0.0172695286186642	0	0	0.00792741595053434	0.021514826881372	0	0.00222936550771675	0.0135190520444693	0.0061041767279571	0.00175820263849193	0.00168058157606195	0	0	0.00914730494335424	0.0125453154480714	0.00650919557900228	0	0.00794734976423232	0	0	0.0043889626674906	0	0	0	0	0	0.00779905427141861	0.0430944889951757	0
